Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
739,"[853, 2543]","[902, 2591]",739,"[877.5, 2591]","[877.5, 2543]","[853, 2567.0]","[902, 2567.0]","[747, 747]","[-1, 0]","[-1, 0]","[738, 738]"
740,"[205, 2587]","[355, 2649]",740,"[280.0, 2649]","[280.0, 2587]","[205, 2618.0]","[355, 2618.0]","[750, 750]","[741, 741]","[-1, 0]","[-1, 0]"
741,"[360, 2598]","[474, 2639]",741,"[417.0, 2639]","[417.0, 2598]","[360, 2618.5]","[474, 2618.5]","[-1, 0]","[742, 742]","[-1, 0]","[740, 740]"
742,"[479, 2601]","[515, 2632]",742,"[497.0, 2632]","[497.0, 2601]","[479, 2616.5]","[515, 2616.5]","[752, 752]","[743, 743]","[-1, 0]","[741, 741]"
743,"[508, 2604]","[570, 2639]",743,"[539.0, 2639]","[539.0, 2604]","[508, 2621.5]","[570, 2621.5]","[752, 752]","[744, 744]","[-1, 0]","[742, 742]"
744,"[585, 2591]","[701, 2646]",744,"[643.0, 2646]","[643.0, 2591]","[585, 2618.5]","[701, 2618.5]","[753, 753]","[745, 745]","[736, 736]","[743, 743]"
745,"[703, 2587]","[766, 2649]",745,"[734.5, 2649]","[734.5, 2587]","[703, 2618.0]","[766, 2618.0]","[754, 754]","[746, 746]","[737, 737]","[744, 744]"
746,"[766, 2591]","[848, 2652]",746,"[807.0, 2652]","[807.0, 2591]","[766, 2621.5]","[848, 2621.5]","[755, 755]","[747, 747]","[738, 738]","[745, 745]"
747,"[846, 2591]","[902, 2649]",747,"[874.0, 2649]","[874.0, 2591]","[846, 2620.0]","[902, 2620.0]","[-1, 0]","[-1, 0]","[739, 739]","[746, 746]"
748,"[205, 2646]","[261, 2704]",748,"[233.0, 2704]","[233.0, 2646]","[205, 2675.0]","[261, 2675.0]","[757, 757]","[750, 750]","[-1, 0]","[-1, 0]"
749,"[247, 2656]","[268, 2690]",749,"[257.5, 2690]","[257.5, 2656]","[247, 2673.0]","[268, 2673.0]","[757, 757]","[750, 750]","[740, 740]","[748, 748]"
750,"[259, 2649]","[319, 2704]",750,"[289.0, 2704]","[289.0, 2649]","[259, 2676.5]","[319, 2676.5]","[757, 757]","[751, 751]","[740, 740]","[749, 749]"
751,"[321, 2649]","[418, 2704]",751,"[369.5, 2704]","[369.5, 2649]","[321, 2676.5]","[418, 2676.5]","[758, 758]","[752, 752]","[-1, 0]","[750, 750]"
752,"[423, 2649]","[604, 2700]",752,"[513.5, 2700]","[513.5, 2649]","[423, 2674.5]","[604, 2674.5]","[759, 759]","[753, 753]","[743, 743]","[751, 751]"
753,"[609, 2646]","[720, 2697]",753,"[664.5, 2697]","[664.5, 2646]","[609, 2671.5]","[720, 2671.5]","[-1, 0]","[754, 754]","[744, 744]","[752, 752]"
754,"[728, 2652]","[752, 2697]",754,"[740.0, 2697]","[740.0, 2652]","[728, 2674.5]","[752, 2674.5]","[-1, 0]","[755, 755]","[745, 745]","[753, 753]"
755,"[761, 2642]","[902, 2704]",755,"[831.5, 2704]","[831.5, 2642]","[761, 2673.0]","[902, 2673.0]","[761, 761]","[-1, 0]","[746, 746]","[754, 754]"
756,"[208, 2700]","[247, 2755]",756,"[227.5, 2755]","[227.5, 2700]","[208, 2727.5]","[247, 2727.5]","[762, 762]","[757, 757]","[749, 749]","[-1, 0]"
757,"[251, 2714]","[276, 2745]",757,"[263.5, 2745]","[263.5, 2714]","[251, 2729.5]","[276, 2729.5]","[762, 762]","[-1, 0]","[750, 750]","[756, 756]"
758,"[334, 2707]","[384, 2738]",758,"[359.0, 2738]","[359.0, 2707]","[334, 2722.5]","[384, 2722.5]","[-1, 0]","[-1, 0]","[751, 751]","[-1, 0]"
759,"[459, 2710]","[510, 2741]",759,"[484.5, 2741]","[484.5, 2710]","[459, 2725.5]","[510, 2725.5]","[-1, 0]","[760, 760]","[752, 752]","[-1, 0]"
760,"[534, 2700]","[725, 2751]",760,"[629.5, 2751]","[629.5, 2700]","[534, 2725.5]","[725, 2725.5]","[765, 765]","[761, 761]","[-1, 0]","[759, 759]"
761,"[730, 2697]","[902, 2758]",761,"[816.0, 2758]","[816.0, 2697]","[730, 2727.5]","[902, 2727.5]","[-1, 0]","[-1, 0]","[755, 755]","[760, 760]"
762,"[208, 2751]","[278, 2806]",762,"[243.0, 2806]","[243.0, 2751]","[208, 2778.5]","[278, 2778.5]","[768, 768]","[763, 763]","[757, 757]","[-1, 0]"
763,"[285, 2751]","[503, 2799]",763,"[394.0, 2799]","[394.0, 2751]","[285, 2775.0]","[503, 2775.0]","[769, 769]","[764, 764]","[-1, 0]","[762, 762]"
764,"[510, 2748]","[563, 2806]",764,"[536.5, 2806]","[536.5, 2748]","[510, 2777.0]","[563, 2777.0]","[-1, 0]","[765, 765]","[-1, 0]","[763, 763]"
765,"[573, 2758]","[655, 2799]",765,"[614.0, 2799]","[614.0, 2758]","[573, 2778.5]","[655, 2778.5]","[-1, 0]","[766, 766]","[760, 760]","[764, 764]"
766,"[672, 2755]","[824, 2792]",766,"[748.0, 2792]","[748.0, 2755]","[672, 2773.5]","[824, 2773.5]","[-1, 0]","[767, 767]","[-1, 0]","[765, 765]"
767,"[836, 2755]","[904, 2796]",767,"[870.0, 2796]","[870.0, 2755]","[836, 2775.5]","[904, 2775.5]","[-1, 0]","[-1, 0]","[-1, 0]","[766, 766]"
768,"[205, 2803]","[283, 2857]",768,"[244.0, 2857]","[244.0, 2803]","[205, 2830.0]","[283, 2830.0]","[-1, 0]","[769, 769]","[762, 762]","[-1, 0]"
769,"[288, 2810]","[454, 2851]",769,"[371.0, 2851]","[371.0, 2810]","[288, 2830.5]","[454, 2830.5]","[-1, 0]","[-1, 0]","[763, 763]","[768, 768]"
770,"[256, 2851]","[370, 2905]",770,"[313.0, 2905]","[313.0, 2851]","[256, 2878.0]","[370, 2878.0]","[946, 946]","[771, 771]","[-1, 0]","[-1, 0]"
771,"[367, 2851]","[500, 2912]",771,"[433.5, 2912]","[433.5, 2851]","[367, 2881.5]","[500, 2881.5]","[947, 947]","[772, 772]","[-1, 0]","[770, 770]"
772,"[498, 2851]","[602, 2905]",772,"[550.0, 2905]","[550.0, 2851]","[498, 2878.0]","[602, 2878.0]","[948, 948]","[-1, 0]","[-1, 0]","[771, 771]"
773,"[1694, 1866]","[1774, 1921]",773,"[1734.0, 1921]","[1734.0, 1866]","[1694, 1893.5]","[1774, 1893.5]","[-1, 0]","[774, 774]","[442, 442]","[-1, 0]"
774,"[1772, 1866]","[1876, 1921]",774,"[1824.0, 1921]","[1824.0, 1866]","[1772, 1893.5]","[1876, 1893.5]","[649, 649]","[776, 776]","[-1, 0]","[773, 773]"
775,"[1861, 1880]","[1893, 1911]",775,"[1877.0, 1911]","[1877.0, 1880]","[1861, 1895.5]","[1893, 1895.5]","[-1, 0]","[776, 776]","[443, 443]","[774, 774]"
776,"[1873, 1859]","[2047, 1935]",776,"[1960.0, 1935]","[1960.0, 1859]","[1873, 1897.0]","[2047, 1897.0]","[650, 650]","[777, 777]","[-1, 0]","[775, 775]"
777,"[2045, 1870]","[2103, 1911]",777,"[2074.0, 1911]","[2074.0, 1870]","[2045, 1890.5]","[2103, 1890.5]","[651, 651]","[778, 778]","[444, 444]","[776, 776]"
778,"[2086, 1859]","[2178, 1924]",778,"[2132.0, 1924]","[2132.0, 1859]","[2086, 1891.5]","[2178, 1891.5]","[-1, 0]","[779, 779]","[-1, 0]","[777, 777]"
779,"[2168, 1859]","[2267, 1928]",779,"[2217.5, 1928]","[2217.5, 1859]","[2168, 1893.5]","[2267, 1893.5]","[652, 652]","[780, 780]","[445, 445]","[778, 778]"
780,"[2270, 1863]","[2381, 1917]",780,"[2325.5, 1917]","[2325.5, 1863]","[2270, 1890.0]","[2381, 1890.0]","[653, 653]","[-1, 0]","[447, 447]","[779, 779]"
781,"[1697, 1972]","[1837, 2023]",781,"[1767.0, 2023]","[1767.0, 1972]","[1697, 1997.5]","[1837, 1997.5]","[459, 459]","[782, 782]","[-1, 0]","[-1, 0]"
782,"[1844, 1958]","[1951, 2027]",782,"[1897.5, 2027]","[1897.5, 1958]","[1844, 1992.5]","[1951, 1992.5]","[-1, 0]","[783, 783]","[-1, 0]","[781, 781]"
783,"[1958, 1969]","[2067, 2020]",783,"[2012.5, 2020]","[2012.5, 1969]","[1958, 1994.5]","[2067, 1994.5]","[461, 461]","[784, 784]","[-1, 0]","[782, 782]"
784,"[2067, 1952]","[2137, 2027]",784,"[2102.0, 2027]","[2102.0, 1952]","[2067, 1989.5]","[2137, 1989.5]","[-1, 0]","[785, 785]","[-1, 0]","[783, 783]"
785,"[2139, 1969]","[2337, 2030]",785,"[2238.0, 2030]","[2238.0, 1969]","[2139, 1999.5]","[2337, 1999.5]","[-1, 0]","[786, 786]","[-1, 0]","[784, 784]"
786,"[2344, 1972]","[2383, 2017]",786,"[2363.5, 2017]","[2363.5, 1972]","[2344, 1994.5]","[2383, 1994.5]","[464, 464]","[-1, 0]","[-1, 0]","[785, 785]"
787,"[208, 1972]","[268, 2017]",787,"[238.0, 2017]","[238.0, 1972]","[208, 1994.5]","[268, 1994.5]","[-1, 0]","[788, 788]","[703, 703]","[-1, 0]"
788,"[278, 1976]","[459, 2017]",788,"[368.5, 2017]","[368.5, 1976]","[278, 1996.5]","[459, 1996.5]","[-1, 0]","[789, 789]","[704, 704]","[787, 787]"
789,"[469, 1972]","[585, 2023]",789,"[527.0, 2023]","[527.0, 1972]","[469, 1997.5]","[585, 1997.5]","[-1, 0]","[790, 790]","[-1, 0]","[788, 788]"
790,"[592, 1958]","[699, 2027]",790,"[645.5, 2027]","[645.5, 1958]","[592, 1992.5]","[699, 1992.5]","[-1, 0]","[791, 791]","[706, 706]","[789, 789]"
791,"[708, 1962]","[771, 2023]",791,"[739.5, 2023]","[739.5, 1962]","[708, 1992.5]","[771, 1992.5]","[-1, 0]","[793, 793]","[-1, 0]","[790, 790]"
792,"[778, 1976]","[800, 2013]",792,"[789.0, 2013]","[789.0, 1976]","[778, 1994.5]","[800, 1994.5]","[-1, 0]","[793, 793]","[707, 707]","[791, 791]"
793,"[802, 1962]","[904, 2041]",793,"[853.0, 2041]","[853.0, 1962]","[802, 2001.5]","[904, 2001.5]","[470, 470]","[-1, 0]","[-1, 0]","[792, 792]"
794,"[957, 1972]","[1078, 2027]",794,"[1017.5, 2027]","[1017.5, 1972]","[957, 1999.5]","[1078, 1999.5]","[453, 453]","[795, 795]","[-1, 0]","[-1, 0]"
795,"[1088, 1969]","[1141, 2034]",795,"[1114.5, 2034]","[1114.5, 1969]","[1088, 2001.5]","[1141, 2001.5]","[-1, 0]","[796, 796]","[644, 644]","[794, 794]"
796,"[1146, 1962]","[1223, 2020]",796,"[1184.5, 2020]","[1184.5, 1962]","[1146, 1991.0]","[1223, 1991.0]","[-1, 0]","[797, 797]","[-1, 0]","[795, 795]"
797,"[1238, 1972]","[1385, 2023]",797,"[1311.5, 2023]","[1311.5, 1972]","[1238, 1997.5]","[1385, 1997.5]","[-1, 0]","[798, 798]","[-1, 0]","[796, 796]"
798,"[1402, 1976]","[1508, 2030]",798,"[1455.0, 2030]","[1455.0, 1976]","[1402, 2003.0]","[1508, 2003.0]","[457, 457]","[799, 799]","[-1, 0]","[797, 797]"
799,"[1518, 1965]","[1605, 2020]",799,"[1561.5, 2020]","[1561.5, 1965]","[1518, 1992.5]","[1605, 1992.5]","[458, 458]","[-1, 0]","[-1, 0]","[798, 798]"
800,"[210, 2235]","[399, 2280]",800,"[304.5, 2280]","[304.5, 2235]","[210, 2257.5]","[399, 2257.5]","[714, 714]","[801, 801]","[483, 483]","[-1, 0]"
801,"[404, 2229]","[466, 2283]",801,"[435.0, 2283]","[435.0, 2229]","[404, 2256.0]","[466, 2256.0]","[715, 715]","[802, 802]","[-1, 0]","[800, 800]"
802,"[474, 2235]","[590, 2276]",802,"[532.0, 2276]","[532.0, 2235]","[474, 2255.5]","[590, 2255.5]","[-1, 0]","[803, 803]","[-1, 0]","[801, 801]"
803,"[590, 2232]","[812, 2283]",803,"[701.0, 2283]","[701.0, 2232]","[590, 2257.5]","[812, 2257.5]","[-1, 0]","[804, 804]","[485, 485]","[802, 802]"
804,"[822, 2218]","[902, 2287]",804,"[862.0, 2287]","[862.0, 2218]","[822, 2252.5]","[902, 2252.5]","[833, 833]","[-1, 0]","[487, 487]","[803, 803]"
805,"[952, 2232]","[1056, 2287]",805,"[1004.0, 2287]","[1004.0, 2232]","[952, 2259.5]","[1056, 2259.5]","[666, 666]","[806, 806]","[488, 488]","[-1, 0]"
806,"[1066, 2229]","[1269, 2290]",806,"[1167.5, 2290]","[1167.5, 2229]","[1066, 2259.5]","[1269, 2259.5]","[-1, 0]","[807, 807]","[490, 490]","[805, 805]"
807,"[1279, 2235]","[1445, 2276]",807,"[1362.0, 2276]","[1362.0, 2235]","[1279, 2255.5]","[1445, 2255.5]","[-1, 0]","[808, 808]","[-1, 0]","[806, 806]"
808,"[1450, 2229]","[1523, 2283]",808,"[1486.5, 2283]","[1486.5, 2229]","[1450, 2256.0]","[1523, 2256.0]","[-1, 0]","[809, 809]","[493, 493]","[807, 807]"
809,"[1530, 2229]","[1641, 2283]",809,"[1585.5, 2283]","[1585.5, 2229]","[1530, 2256.0]","[1641, 2256.0]","[672, 672]","[-1, 0]","[494, 494]","[808, 808]"
810,"[1743, 2229]","[1798, 2287]",810,"[1770.5, 2287]","[1770.5, 2229]","[1743, 2258.0]","[1798, 2258.0]","[-1, 0]","[811, 811]","[495, 495]","[-1, 0]"
811,"[1798, 2225]","[1943, 2287]",811,"[1870.5, 2287]","[1870.5, 2225]","[1798, 2256.0]","[1943, 2256.0]","[-1, 0]","[812, 812]","[496, 496]","[810, 810]"
812,"[1946, 2229]","[2035, 2280]",812,"[1990.5, 2280]","[1990.5, 2229]","[1946, 2254.5]","[2035, 2254.5]","[-1, 0]","[813, 813]","[497, 497]","[811, 811]"
813,"[2042, 2229]","[2204, 2280]",813,"[2123.0, 2280]","[2123.0, 2229]","[2042, 2254.5]","[2204, 2254.5]","[-1, 0]","[814, 814]","[-1, 0]","[812, 812]"
814,"[2214, 2229]","[2303, 2280]",814,"[2258.5, 2280]","[2258.5, 2229]","[2214, 2254.5]","[2303, 2254.5]","[678, 678]","[815, 815]","[-1, 0]","[813, 813]"
815,"[2306, 2225]","[2388, 2280]",815,"[2347.0, 2280]","[2347.0, 2225]","[2306, 2252.5]","[2388, 2252.5]","[679, 679]","[-1, 0]","[-1, 0]","[814, 814]"
816,"[1692, 2440]","[1735, 2492]",816,"[1713.5, 2492]","[1713.5, 2440]","[1692, 2466.0]","[1735, 2466.0]","[825, 825]","[819, 819]","[688, 688]","[-1, 0]"
817,"[1728, 2454]","[1747, 2481]",817,"[1737.5, 2481]","[1737.5, 2454]","[1728, 2467.5]","[1747, 2467.5]","[825, 825]","[819, 819]","[688, 688]","[816, 816]"
818,"[1738, 2447]","[1762, 2485]",818,"[1750.0, 2485]","[1750.0, 2447]","[1738, 2466.0]","[1762, 2466.0]","[825, 825]","[819, 819]","[688, 688]","[817, 817]"
819,"[1764, 2417]","[1868, 2512]",819,"[1816.0, 2512]","[1816.0, 2417]","[1764, 2464.5]","[1868, 2464.5]","[856, 856]","[820, 820]","[845, 845]","[818, 818]"
820,"[1864, 2437]","[2040, 2499]",820,"[1952.0, 2499]","[1952.0, 2437]","[1864, 2468.0]","[2040, 2468.0]","[827, 827]","[821, 821]","[-1, 0]","[819, 819]"
821,"[2040, 2437]","[2076, 2485]",821,"[2058.0, 2485]","[2058.0, 2437]","[2040, 2461.0]","[2076, 2461.0]","[828, 828]","[822, 822]","[-1, 0]","[820, 820]"
822,"[2081, 2434]","[2231, 2495]",822,"[2156.0, 2495]","[2156.0, 2434]","[2081, 2464.5]","[2231, 2464.5]","[-1, 0]","[823, 823]","[692, 692]","[821, 821]"
823,"[2233, 2434]","[2308, 2488]",823,"[2270.5, 2488]","[2270.5, 2434]","[2233, 2461.0]","[2308, 2461.0]","[-1, 0]","[824, 824]","[-1, 0]","[822, 822]"
824,"[2311, 2447]","[2383, 2488]",824,"[2347.0, 2488]","[2347.0, 2447]","[2311, 2467.5]","[2383, 2467.5]","[831, 831]","[-1, 0]","[693, 693]","[823, 823]"
825,"[1685, 2475]","[1791, 2560]",825,"[1738.0, 2560]","[1738.0, 2475]","[1685, 2517.5]","[1791, 2517.5]","[867, 867]","[826, 826]","[818, 818]","[-1, 0]"
826,"[1784, 2468]","[1864, 2560]",826,"[1824.0, 2560]","[1824.0, 2468]","[1784, 2514.0]","[1864, 2514.0]","[868, 868]","[827, 827]","[689, 689]","[825, 825]"
827,"[1859, 2475]","[2004, 2553]",827,"[1931.5, 2553]","[1931.5, 2475]","[1859, 2514.0]","[2004, 2514.0]","[-1, 0]","[828, 828]","[820, 820]","[826, 826]"
828,"[2006, 2488]","[2083, 2543]",828,"[2044.5, 2543]","[2044.5, 2488]","[2006, 2515.5]","[2083, 2515.5]","[-1, 0]","[829, 829]","[821, 821]","[827, 827]"
829,"[2088, 2488]","[2125, 2536]",829,"[2106.5, 2536]","[2106.5, 2488]","[2088, 2512.0]","[2125, 2512.0]","[859, 859]","[830, 830]","[-1, 0]","[828, 828]"
830,"[2127, 2488]","[2284, 2540]",830,"[2205.5, 2540]","[2205.5, 2488]","[2127, 2514.0]","[2284, 2514.0]","[860, 860]","[831, 831]","[-1, 0]","[829, 829]"
831,"[2286, 2478]","[2381, 2546]",831,"[2333.5, 2546]","[2333.5, 2478]","[2286, 2512.0]","[2381, 2512.0]","[862, 862]","[-1, 0]","[824, 824]","[830, 830]"
832,"[800, 2293]","[827, 2328]",832,"[813.5, 2328]","[813.5, 2293]","[800, 2310.5]","[827, 2310.5]","[837, 837]","[833, 833]","[-1, 0]","[-1, 0]"
833,"[812, 2280]","[892, 2334]",833,"[852.0, 2334]","[852.0, 2280]","[812, 2307.0]","[892, 2307.0]","[-1, 0]","[-1, 0]","[804, 804]","[832, 832]"
834,"[205, 2341]","[249, 2389]",834,"[227.0, 2389]","[227.0, 2341]","[205, 2365.0]","[249, 2365.0]","[-1, 0]","[835, 835]","[-1, 0]","[-1, 0]"
835,"[268, 2328]","[428, 2393]",835,"[348.0, 2393]","[348.0, 2328]","[268, 2360.5]","[428, 2360.5]","[718, 718]","[836, 836]","[-1, 0]","[834, 834]"
836,"[440, 2338]","[657, 2389]",836,"[548.5, 2389]","[548.5, 2338]","[440, 2363.5]","[657, 2363.5]","[720, 720]","[837, 837]","[716, 716]","[835, 835]"
837,"[677, 2334]","[906, 2386]",837,"[791.5, 2386]","[791.5, 2334]","[677, 2360.0]","[906, 2360.0]","[-1, 0]","[-1, 0]","[832, 832]","[836, 836]"
838,"[947, 2324]","[1153, 2399]",838,"[1050.0, 2399]","[1050.0, 2324]","[947, 2361.5]","[1153, 2361.5]","[682, 682]","[839, 839]","[-1, 0]","[-1, 0]"
839,"[1143, 2331]","[1201, 2386]",839,"[1172.0, 2386]","[1172.0, 2331]","[1143, 2358.5]","[1201, 2358.5]","[683, 683]","[840, 840]","[-1, 0]","[838, 838]"
840,"[1187, 2331]","[1351, 2382]",840,"[1269.0, 2382]","[1269.0, 2331]","[1187, 2356.5]","[1351, 2356.5]","[684, 684]","[841, 841]","[-1, 0]","[839, 839]"
841,"[1351, 2334]","[1416, 2379]",841,"[1383.5, 2379]","[1383.5, 2334]","[1351, 2356.5]","[1416, 2356.5]","[685, 685]","[842, 842]","[-1, 0]","[840, 840]"
842,"[1416, 2334]","[1491, 2389]",842,"[1453.5, 2389]","[1453.5, 2334]","[1416, 2361.5]","[1491, 2361.5]","[686, 686]","[843, 843]","[671, 671]","[841, 841]"
843,"[1491, 2331]","[1641, 2393]",843,"[1566.0, 2393]","[1566.0, 2331]","[1491, 2362.0]","[1641, 2362.0]","[687, 687]","[-1, 0]","[672, 672]","[842, 842]"
844,"[1685, 2321]","[1789, 2399]",844,"[1737.0, 2399]","[1737.0, 2321]","[1685, 2360.0]","[1789, 2360.0]","[688, 688]","[845, 845]","[673, 673]","[-1, 0]"
845,"[1781, 2324]","[1885, 2393]",845,"[1833.0, 2393]","[1833.0, 2324]","[1781, 2358.5]","[1885, 2358.5]","[819, 819]","[846, 846]","[674, 674]","[844, 844]"
846,"[1878, 2331]","[1922, 2379]",846,"[1900.0, 2379]","[1900.0, 2331]","[1878, 2355.0]","[1922, 2355.0]","[690, 690]","[847, 847]","[-1, 0]","[845, 845]"
847,"[1922, 2334]","[2028, 2375]",847,"[1975.0, 2375]","[1975.0, 2334]","[1922, 2354.5]","[2028, 2354.5]","[691, 691]","[848, 848]","[675, 675]","[846, 846]"
848,"[2033, 2331]","[2207, 2382]",848,"[2120.0, 2382]","[2120.0, 2331]","[2033, 2356.5]","[2207, 2356.5]","[-1, 0]","[849, 849]","[676, 676]","[847, 847]"
849,"[2209, 2334]","[2383, 2386]",849,"[2296.0, 2386]","[2296.0, 2334]","[2209, 2360.0]","[2383, 2360.0]","[693, 693]","[-1, 0]","[-1, 0]","[848, 848]"
850,"[1143, 2543]","[1201, 2587]",850,"[1172.0, 2587]","[1172.0, 2543]","[1143, 2565.0]","[1201, 2565.0]","[-1, 0]","[851, 851]","[-1, 0]","[-1, 0]"
851,"[1223, 2550]","[1332, 2591]",851,"[1277.5, 2591]","[1277.5, 2550]","[1223, 2570.5]","[1332, 2570.5]","[-1, 0]","[852, 852]","[-1, 0]","[850, 850]"
852,"[1351, 2550]","[1450, 2591]",852,"[1400.5, 2591]","[1400.5, 2550]","[1351, 2570.5]","[1450, 2570.5]","[-1, 0]","[853, 853]","[-1, 0]","[851, 851]"
853,"[1467, 2543]","[1513, 2591]",853,"[1490.0, 2591]","[1490.0, 2543]","[1467, 2567.0]","[1513, 2567.0]","[-1, 0]","[854, 854]","[-1, 0]","[852, 852]"
854,"[1523, 2543]","[1644, 2594]",854,"[1583.5, 2594]","[1583.5, 2543]","[1523, 2568.5]","[1644, 2568.5]","[866, 866]","[-1, 0]","[-1, 0]","[853, 853]"
855,"[1687, 2533]","[1760, 2604]",855,"[1723.5, 2604]","[1723.5, 2533]","[1687, 2568.5]","[1760, 2568.5]","[867, 867]","[856, 856]","[825, 825]","[-1, 0]"
856,"[1757, 2522]","[1842, 2608]",856,"[1799.5, 2608]","[1799.5, 2522]","[1757, 2565.0]","[1842, 2565.0]","[-1, 0]","[857, 857]","[819, 819]","[855, 855]"
857,"[1842, 2529]","[1926, 2601]",857,"[1884.0, 2601]","[1884.0, 2529]","[1842, 2565.0]","[1926, 2565.0]","[869, 869]","[858, 858]","[-1, 0]","[856, 856]"
858,"[1931, 2533]","[2016, 2601]",858,"[1973.5, 2601]","[1973.5, 2533]","[1931, 2567.0]","[2016, 2567.0]","[881, 881]","[859, 859]","[-1, 0]","[857, 857]"
859,"[2021, 2536]","[2134, 2591]",859,"[2077.5, 2591]","[2077.5, 2536]","[2021, 2563.5]","[2134, 2563.5]","[871, 871]","[860, 860]","[829, 829]","[858, 858]"
860,"[2149, 2546]","[2250, 2587]",860,"[2199.5, 2587]","[2199.5, 2546]","[2149, 2566.5]","[2250, 2566.5]","[872, 872]","[861, 861]","[830, 830]","[859, 859]"
861,"[2260, 2536]","[2308, 2601]",861,"[2284.0, 2601]","[2284.0, 2536]","[2260, 2568.5]","[2308, 2568.5]","[-1, 0]","[862, 862]","[-1, 0]","[860, 860]"
862,"[2313, 2536]","[2381, 2601]",862,"[2347.0, 2601]","[2347.0, 2536]","[2313, 2568.5]","[2381, 2568.5]","[873, 873]","[-1, 0]","[831, 831]","[861, 861]"
863,"[1160, 2591]","[1274, 2646]",863,"[1217.0, 2646]","[1217.0, 2591]","[1160, 2618.5]","[1274, 2618.5]","[874, 874]","[864, 864]","[-1, 0]","[-1, 0]"
864,"[1283, 2587]","[1354, 2659]",864,"[1318.5, 2659]","[1318.5, 2587]","[1283, 2623.0]","[1354, 2623.0]","[875, 875]","[865, 865]","[-1, 0]","[863, 863]"
865,"[1366, 2598]","[1523, 2649]",865,"[1444.5, 2649]","[1444.5, 2598]","[1366, 2623.5]","[1523, 2623.5]","[-1, 0]","[866, 866]","[-1, 0]","[864, 864]"
866,"[1537, 2594]","[1636, 2646]",866,"[1586.5, 2646]","[1586.5, 2594]","[1537, 2620.0]","[1636, 2620.0]","[878, 878]","[-1, 0]","[854, 854]","[865, 865]"
867,"[1692, 2591]","[1769, 2646]",867,"[1730.5, 2646]","[1730.5, 2591]","[1692, 2618.5]","[1769, 2618.5]","[-1, 0]","[868, 868]","[855, 855]","[-1, 0]"
868,"[1772, 2584]","[1883, 2652]",868,"[1827.5, 2652]","[1827.5, 2584]","[1772, 2618.0]","[1883, 2618.0]","[-1, 0]","[869, 869]","[826, 826]","[867, 867]"
869,"[1883, 2591]","[1938, 2652]",869,"[1910.5, 2652]","[1910.5, 2591]","[1883, 2621.5]","[1938, 2621.5]","[880, 880]","[870, 870]","[857, 857]","[868, 868]"
870,"[1934, 2581]","[2033, 2663]",870,"[1983.5, 2663]","[1983.5, 2581]","[1934, 2622.0]","[2033, 2622.0]","[-1, 0]","[871, 871]","[858, 858]","[869, 869]"
871,"[2033, 2591]","[2134, 2646]",871,"[2083.5, 2646]","[2083.5, 2591]","[2033, 2618.5]","[2134, 2618.5]","[882, 882]","[872, 872]","[859, 859]","[870, 870]"
872,"[2139, 2587]","[2262, 2652]",872,"[2200.5, 2652]","[2200.5, 2587]","[2139, 2619.5]","[2262, 2619.5]","[883, 883]","[873, 873]","[860, 860]","[871, 871]"
873,"[2260, 2587]","[2381, 2656]",873,"[2320.5, 2656]","[2320.5, 2587]","[2260, 2621.5]","[2381, 2621.5]","[885, 885]","[-1, 0]","[862, 862]","[872, 872]"
874,"[1146, 2646]","[1271, 2704]",874,"[1208.5, 2704]","[1208.5, 2646]","[1146, 2675.0]","[1271, 2675.0]","[887, 887]","[875, 875]","[863, 863]","[-1, 0]"
875,"[1283, 2649]","[1327, 2700]",875,"[1305.0, 2700]","[1305.0, 2649]","[1283, 2674.5]","[1327, 2674.5]","[888, 888]","[876, 876]","[864, 864]","[874, 874]"
876,"[1337, 2642]","[1457, 2707]",876,"[1397.0, 2707]","[1397.0, 2642]","[1337, 2674.5]","[1457, 2674.5]","[889, 889]","[877, 877]","[-1, 0]","[875, 875]"
877,"[1467, 2659]","[1494, 2693]",877,"[1480.5, 2693]","[1480.5, 2659]","[1467, 2676.0]","[1494, 2676.0]","[890, 890]","[878, 878]","[-1, 0]","[876, 876]"
878,"[1503, 2642]","[1651, 2704]",878,"[1577.0, 2704]","[1577.0, 2642]","[1503, 2673.0]","[1651, 2673.0]","[891, 891]","[-1, 0]","[866, 866]","[877, 877]"
879,"[1692, 2642]","[1873, 2707]",879,"[1782.5, 2707]","[1782.5, 2642]","[1692, 2674.5]","[1873, 2674.5]","[-1, 0]","[880, 880]","[-1, 0]","[-1, 0]"
880,"[1876, 2642]","[1934, 2697]",880,"[1905.0, 2697]","[1905.0, 2642]","[1876, 2669.5]","[1934, 2669.5]","[-1, 0]","[881, 881]","[869, 869]","[879, 879]"
881,"[1931, 2628]","[1984, 2697]",881,"[1957.5, 2697]","[1957.5, 2628]","[1931, 2662.5]","[1984, 2662.5]","[-1, 0]","[882, 882]","[858, 858]","[880, 880]"
882,"[1984, 2639]","[2137, 2700]",882,"[2060.5, 2700]","[2060.5, 2639]","[1984, 2669.5]","[2137, 2669.5]","[893, 893]","[883, 883]","[871, 871]","[881, 881]"
883,"[2139, 2646]","[2221, 2697]",883,"[2180.0, 2697]","[2180.0, 2646]","[2139, 2671.5]","[2221, 2671.5]","[894, 894]","[884, 884]","[872, 872]","[882, 882]"
