Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
729,"[1240, 2806]","[1320, 2861]",729,"[1280.0, 2861]","[1280.0, 2806]","[1240, 2833.5]","[1320, 2833.5]","[716, 716]","[730, 730]","[704, 704]","[728, 728]"
730,"[1325, 2803]","[1494, 2864]",730,"[1409.5, 2864]","[1409.5, 2803]","[1325, 2833.5]","[1494, 2833.5]","[718, 718]","[731, 731]","[705, 705]","[729, 729]"
731,"[1496, 2810]","[1566, 2857]",731,"[1531.0, 2857]","[1531.0, 2810]","[1496, 2833.5]","[1566, 2833.5]","[736, 736]","[-1, 0]","[707, 707]","[730, 730]"
732,"[868, 2902]","[964, 2957]",732,"[916.0, 2957]","[916.0, 2902]","[868, 2929.5]","[964, 2929.5]","[770, 770]","[733, 733]","[713, 713]","[-1, 0]"
733,"[962, 2905]","[1056, 2960]",733,"[1009.0, 2960]","[1009.0, 2905]","[962, 2932.5]","[1056, 2932.5]","[-1, 0]","[734, 734]","[714, 714]","[732, 732]"
734,"[1063, 2912]","[1230, 2963]",734,"[1146.5, 2963]","[1146.5, 2912]","[1063, 2937.5]","[1230, 2937.5]","[771, 771]","[772, 772]","[715, 715]","[733, 733]"
735,"[1235, 2902]","[1491, 2963]",735,"[1363.0, 2963]","[1363.0, 2902]","[1235, 2932.5]","[1491, 2932.5]","[772, 772]","[736, 736]","[718, 718]","[734, 734]"
736,"[1491, 2902]","[1559, 2967]",736,"[1525.0, 2967]","[1525.0, 2902]","[1491, 2934.5]","[1559, 2934.5]","[773, 773]","[-1, 0]","[731, 731]","[772, 772]"
737,"[870, 3008]","[947, 3062]",737,"[908.5, 3062]","[908.5, 3008]","[870, 3035.0]","[947, 3035.0]","[742, 742]","[738, 738]","[770, 770]","[-1, 0]"
738,"[952, 3011]","[1170, 3062]",738,"[1061.0, 3062]","[1061.0, 3011]","[952, 3036.5]","[1170, 3036.5]","[750, 750]","[745, 745]","[-1, 0]","[737, 737]"
739,"[1184, 3011]","[1351, 3052]",739,"[1267.5, 3052]","[1267.5, 3011]","[1184, 3031.5]","[1351, 3031.5]","[746, 746]","[740, 740]","[-1, 0]","[738, 738]"
740,"[1356, 3004]","[1479, 3056]",740,"[1417.5, 3056]","[1417.5, 3004]","[1356, 3030.0]","[1479, 3030.0]","[748, 748]","[773, 773]","[-1, 0]","[739, 739]"
741,"[1479, 2994]","[1528, 3056]",741,"[1503.5, 3056]","[1503.5, 2994]","[1479, 3025.0]","[1528, 3025.0]","[753, 753]","[-1, 0]","[736, 736]","[772, 772]"
742,"[873, 3062]","[996, 3104]",742,"[934.5, 3104]","[934.5, 3062]","[873, 3083.0]","[996, 3083.0]","[749, 749]","[743, 743]","[770, 770]","[-1, 0]"
743,"[1010, 3062]","[1068, 3093]",743,"[1039.0, 3093]","[1039.0, 3062]","[1010, 3077.5]","[1068, 3077.5]","[750, 750]","[744, 744]","[738, 738]","[742, 742]"
744,"[1080, 3059]","[1165, 3100]",744,"[1122.5, 3100]","[1122.5, 3059]","[1080, 3079.5]","[1165, 3079.5]","[-1, 0]","[746, 746]","[771, 771]","[743, 743]"
745,"[1172, 3059]","[1216, 3104]",745,"[1194.0, 3104]","[1194.0, 3059]","[1172, 3081.5]","[1216, 3081.5]","[751, 751]","[746, 746]","[-1, 0]","[744, 744]"
746,"[1216, 3056]","[1300, 3107]",746,"[1258.0, 3107]","[1258.0, 3056]","[1216, 3081.5]","[1300, 3081.5]","[-1, 0]","[747, 747]","[739, 739]","[745, 745]"
747,"[1303, 3059]","[1383, 3100]",747,"[1343.0, 3100]","[1343.0, 3059]","[1303, 3079.5]","[1383, 3079.5]","[752, 752]","[748, 748]","[-1, 0]","[746, 746]"
748,"[1385, 3056]","[1547, 3117]",748,"[1466.0, 3117]","[1466.0, 3056]","[1385, 3086.5]","[1547, 3086.5]","[753, 753]","[-1, 0]","[741, 741]","[747, 747]"
749,"[873, 3110]","[1030, 3162]",749,"[951.5, 3162]","[951.5, 3110]","[873, 3136.0]","[1030, 3136.0]","[787, 787]","[750, 750]","[742, 742]","[-1, 0]"
750,"[1037, 3110]","[1100, 3155]",750,"[1068.5, 3155]","[1068.5, 3110]","[1037, 3132.5]","[1100, 3132.5]","[788, 788]","[751, 751]","[743, 743]","[787, 787]"
751,"[1100, 3107]","[1303, 3168]",751,"[1201.5, 3168]","[1201.5, 3107]","[1100, 3137.5]","[1303, 3137.5]","[789, 789]","[791, 791]","[745, 745]","[788, 788]"
752,"[1308, 3110]","[1424, 3162]",752,"[1366.0, 3162]","[1366.0, 3110]","[1308, 3136.0]","[1424, 3136.0]","[791, 791]","[753, 753]","[747, 747]","[790, 790]"
753,"[1431, 3104]","[1547, 3155]",753,"[1489.0, 3155]","[1489.0, 3104]","[1431, 3129.5]","[1547, 3129.5]","[-1, 0]","[-1, 0]","[748, 748]","[752, 752]"
754,"[870, 3209]","[914, 3257]",754,"[892.0, 3257]","[892.0, 3209]","[870, 3233.0]","[914, 3233.0]","[809, 809]","[755, 755]","[-1, 0]","[-1, 0]"
755,"[918, 3213]","[1010, 3264]",755,"[964.0, 3264]","[964.0, 3213]","[918, 3238.5]","[1010, 3238.5]","[809, 809]","[810, 810]","[787, 787]","[754, 754]"
756,"[1015, 3213]","[1155, 3264]",756,"[1085.0, 3264]","[1085.0, 3213]","[1015, 3238.5]","[1155, 3238.5]","[811, 811]","[758, 758]","[788, 788]","[755, 755]"
757,"[1155, 3209]","[1196, 3254]",757,"[1175.5, 3254]","[1175.5, 3209]","[1155, 3231.5]","[1196, 3231.5]","[812, 812]","[758, 758]","[789, 789]","[756, 756]"
758,"[1189, 3206]","[1288, 3261]",758,"[1238.5, 3261]","[1238.5, 3206]","[1189, 3233.5]","[1288, 3233.5]","[813, 813]","[759, 759]","[790, 790]","[812, 812]"
759,"[1288, 3209]","[1375, 3261]",759,"[1331.5, 3261]","[1331.5, 3209]","[1288, 3235.0]","[1375, 3235.0]","[814, 814]","[760, 760]","[790, 790]","[758, 758]"
760,"[1390, 3203]","[1547, 3264]",760,"[1468.5, 3264]","[1468.5, 3203]","[1390, 3233.5]","[1547, 3233.5]","[815, 815]","[-1, 0]","[-1, 0]","[759, 759]"
761,"[870, 3360]","[911, 3408]",761,"[890.5, 3408]","[890.5, 3360]","[870, 3384.0]","[911, 3384.0]","[-1, 0]","[762, 762]","[823, 823]","[-1, 0]"
762,"[916, 3367]","[1020, 3418]",762,"[968.0, 3418]","[968.0, 3367]","[916, 3392.5]","[1020, 3392.5]","[-1, 0]","[763, 763]","[824, 824]","[761, 761]"
763,"[1022, 3360]","[1170, 3411]",763,"[1096.0, 3411]","[1096.0, 3360]","[1022, 3385.5]","[1170, 3385.5]","[-1, 0]","[764, 764]","[825, 825]","[762, 762]"
764,"[1172, 3360]","[1279, 3415]",764,"[1225.5, 3415]","[1225.5, 3360]","[1172, 3387.5]","[1279, 3387.5]","[-1, 0]","[-1, 0]","[826, 826]","[825, 825]"
765,"[65, 2946]","[133, 3011]",765,"[99.0, 3011]","[99.0, 2946]","[65, 2978.5]","[133, 2978.5]","[801, 801]","[766, 766]","[162, 162]","[-1, 0]"
766,"[138, 2957]","[346, 3008]",766,"[242.0, 3008]","[242.0, 2957]","[138, 2982.5]","[346, 2982.5]","[175, 175]","[767, 767]","[164, 164]","[765, 765]"
767,"[346, 2960]","[416, 3008]",767,"[381.0, 3008]","[381.0, 2960]","[346, 2984.0]","[416, 2984.0]","[182, 182]","[768, 768]","[170, 170]","[766, 766]"
768,"[418, 2943]","[486, 3015]",768,"[452.0, 3015]","[452.0, 2943]","[418, 2979.0]","[486, 2979.0]","[177, 177]","[769, 769]","[170, 170]","[767, 767]"
769,"[479, 2943]","[790, 3039]",769,"[634.5, 3039]","[634.5, 2943]","[479, 2991.0]","[790, 2991.0]","[-1, 0]","[-1, 0]","[172, 172]","[768, 768]"
770,"[870, 2953]","[1018, 3015]",770,"[944.0, 3015]","[944.0, 2953]","[870, 2984.0]","[1018, 2984.0]","[742, 742]","[771, 771]","[732, 732]","[-1, 0]"
771,"[1013, 2960]","[1230, 3011]",771,"[1121.5, 3011]","[1121.5, 2960]","[1013, 2985.5]","[1230, 2985.5]","[744, 744]","[772, 772]","[734, 734]","[770, 770]"
772,"[1240, 2960]","[1489, 3011]",772,"[1364.5, 3011]","[1364.5, 2960]","[1240, 2985.5]","[1489, 2985.5]","[-1, 0]","[773, 773]","[735, 735]","[771, 771]"
773,"[1489, 2950]","[1598, 3032]",773,"[1543.5, 3032]","[1543.5, 2950]","[1489, 2991.0]","[1598, 2991.0]","[-1, 0]","[-1, 0]","[736, 736]","[772, 772]"
774,"[1668, 2957]","[1767, 3008]",774,"[1717.5, 3008]","[1717.5, 2957]","[1668, 2982.5]","[1767, 2982.5]","[591, 591]","[775, 775]","[720, 720]","[-1, 0]"
775,"[1772, 2957]","[1847, 3008]",775,"[1809.5, 3008]","[1809.5, 2957]","[1772, 2982.5]","[1847, 2982.5]","[585, 585]","[776, 776]","[721, 721]","[774, 774]"
776,"[1844, 2953]","[2023, 3015]",776,"[1933.5, 3015]","[1933.5, 2953]","[1844, 2984.0]","[2023, 2984.0]","[586, 586]","[777, 777]","[722, 722]","[775, 775]"
777,"[2021, 2957]","[2129, 3008]",777,"[2075.0, 3008]","[2075.0, 2957]","[2021, 2982.5]","[2129, 2982.5]","[587, 587]","[778, 778]","[581, 581]","[776, 776]"
778,"[2132, 2957]","[2212, 3008]",778,"[2172.0, 3008]","[2172.0, 2957]","[2132, 2982.5]","[2212, 2982.5]","[588, 588]","[779, 779]","[582, 582]","[777, 777]"
779,"[2216, 2953]","[2289, 3008]",779,"[2252.5, 3008]","[2252.5, 2953]","[2216, 2980.5]","[2289, 2980.5]","[595, 595]","[780, 780]","[726, 726]","[778, 778]"
780,"[2291, 2950]","[2352, 3004]",780,"[2321.5, 3004]","[2321.5, 2950]","[2291, 2977.0]","[2352, 2977.0]","[590, 590]","[-1, 0]","[583, 583]","[779, 779]"
781,"[109, 3158]","[160, 3216]",781,"[134.5, 3216]","[134.5, 3158]","[109, 3187.0]","[160, 3187.0]","[817, 817]","[782, 782]","[185, 185]","[-1, 0]"
782,"[162, 3162]","[295, 3213]",782,"[228.5, 3213]","[228.5, 3162]","[162, 3187.5]","[295, 3187.5]","[190, 190]","[783, 783]","[186, 186]","[801, 801]"
783,"[300, 3158]","[377, 3209]",783,"[338.5, 3209]","[338.5, 3158]","[300, 3183.5]","[377, 3183.5]","[803, 803]","[784, 784]","[187, 187]","[782, 782]"
784,"[382, 3155]","[447, 3209]",784,"[414.5, 3209]","[414.5, 3155]","[382, 3182.0]","[447, 3182.0]","[804, 804]","[785, 785]","[187, 187]","[783, 783]"
785,"[454, 3162]","[561, 3213]",785,"[507.5, 3213]","[507.5, 3162]","[454, 3187.5]","[561, 3187.5]","[805, 805]","[786, 786]","[188, 188]","[784, 784]"
786,"[568, 3151]","[793, 3213]",786,"[680.5, 3213]","[680.5, 3151]","[568, 3182.0]","[793, 3182.0]","[807, 807]","[-1, 0]","[-1, 0]","[785, 785]"
787,"[870, 3158]","[1044, 3209]",787,"[957.0, 3209]","[957.0, 3158]","[870, 3183.5]","[1044, 3183.5]","[755, 755]","[788, 788]","[749, 749]","[-1, 0]"
788,"[1051, 3162]","[1107, 3206]",788,"[1079.0, 3206]","[1079.0, 3162]","[1051, 3184.0]","[1107, 3184.0]","[811, 811]","[789, 789]","[750, 750]","[787, 787]"
789,"[1114, 3162]","[1242, 3203]",789,"[1178.0, 3203]","[1178.0, 3162]","[1114, 3182.5]","[1242, 3182.5]","[757, 757]","[790, 790]","[751, 751]","[788, 788]"
790,"[1250, 3162]","[1312, 3203]",790,"[1281.0, 3203]","[1281.0, 3162]","[1250, 3182.5]","[1312, 3182.5]","[759, 759]","[791, 791]","[-1, 0]","[789, 789]"
791,"[1315, 3162]","[1511, 3213]",791,"[1413.0, 3213]","[1413.0, 3162]","[1315, 3187.5]","[1511, 3187.5]","[-1, 0]","[792, 792]","[752, 752]","[790, 790]"
792,"[1515, 3162]","[1600, 3213]",792,"[1557.5, 3213]","[1557.5, 3162]","[1515, 3187.5]","[1600, 3187.5]","[-1, 0]","[-1, 0]","[-1, 0]","[791, 791]"
793,"[1670, 3158]","[1784, 3209]",793,"[1727.0, 3209]","[1727.0, 3158]","[1670, 3183.5]","[1784, 3183.5]","[601, 601]","[794, 794]","[597, 597]","[-1, 0]"
794,"[1784, 3155]","[1856, 3209]",794,"[1820.0, 3209]","[1820.0, 3155]","[1784, 3182.0]","[1856, 3182.0]","[-1, 0]","[795, 795]","[-1, 0]","[793, 793]"
795,"[1856, 3155]","[1919, 3209]",795,"[1887.5, 3209]","[1887.5, 3155]","[1856, 3182.0]","[1919, 3182.0]","[602, 602]","[796, 796]","[598, 598]","[794, 794]"
796,"[1924, 3158]","[2038, 3209]",796,"[1981.0, 3209]","[1981.0, 3158]","[1924, 3183.5]","[2038, 3183.5]","[609, 609]","[797, 797]","[598, 598]","[795, 795]"
797,"[2062, 3165]","[2122, 3206]",797,"[2092.0, 3206]","[2092.0, 3165]","[2062, 3185.5]","[2122, 3185.5]","[604, 604]","[798, 798]","[599, 599]","[796, 796]"
798,"[2129, 3165]","[2192, 3206]",798,"[2160.5, 3206]","[2160.5, 3165]","[2129, 3185.5]","[2192, 3185.5]","[605, 605]","[800, 800]","[599, 599]","[797, 797]"
799,"[2199, 3175]","[2221, 3209]",799,"[2210.0, 3209]","[2210.0, 3175]","[2199, 3192.0]","[2221, 3192.0]","[606, 606]","[800, 800]","[-1, 0]","[798, 798]"
800,"[2228, 3162]","[2354, 3213]",800,"[2291.0, 3213]","[2291.0, 3162]","[2228, 3187.5]","[2354, 3187.5]","[613, 613]","[-1, 0]","[600, 600]","[799, 799]"
801,"[44, 3059]","[179, 3295]",801,"[111.5, 3295]","[111.5, 3059]","[44, 3177.0]","[179, 3177.0]","[-1, 0]","[782, 782]","[765, 765]","[-1, 0]"
802,"[247, 3264]","[288, 3309]",802,"[267.5, 3309]","[267.5, 3264]","[247, 3286.5]","[288, 3286.5]","[818, 818]","[803, 803]","[-1, 0]","[817, 817]"
803,"[288, 3257]","[389, 3312]",803,"[338.5, 3312]","[338.5, 3257]","[288, 3284.5]","[389, 3284.5]","[818, 818]","[819, 819]","[783, 783]","[817, 817]"
804,"[392, 3257]","[442, 3319]",804,"[417.0, 3319]","[417.0, 3257]","[392, 3288.0]","[442, 3288.0]","[819, 819]","[820, 820]","[784, 784]","[818, 818]"
805,"[447, 3257]","[563, 3312]",805,"[505.0, 3312]","[505.0, 3257]","[447, 3284.5]","[563, 3284.5]","[820, 820]","[806, 806]","[785, 785]","[819, 819]"
806,"[566, 3254]","[662, 3309]",806,"[614.0, 3309]","[614.0, 3254]","[566, 3281.5]","[662, 3281.5]","[-1, 0]","[821, 821]","[-1, 0]","[805, 805]"
807,"[662, 3261]","[718, 3319]",807,"[690.0, 3319]","[690.0, 3261]","[662, 3290.0]","[718, 3290.0]","[821, 821]","[822, 822]","[786, 786]","[820, 820]"
808,"[720, 3268]","[783, 3309]",808,"[751.5, 3309]","[751.5, 3268]","[720, 3288.5]","[783, 3288.5]","[822, 822]","[-1, 0]","[-1, 0]","[821, 821]"
809,"[868, 3261]","[1001, 3322]",809,"[934.5, 3322]","[934.5, 3261]","[868, 3291.5]","[1001, 3291.5]","[823, 823]","[810, 810]","[755, 755]","[-1, 0]"
810,"[1001, 3264]","[1051, 3309]",810,"[1026.0, 3309]","[1026.0, 3264]","[1001, 3286.5]","[1051, 3286.5]","[824, 824]","[811, 811]","[-1, 0]","[809, 809]"
811,"[1054, 3254]","[1121, 3309]",811,"[1087.5, 3309]","[1087.5, 3254]","[1054, 3281.5]","[1121, 3281.5]","[825, 825]","[812, 812]","[788, 788]","[810, 810]"
812,"[1119, 3261]","[1184, 3305]",812,"[1151.5, 3305]","[1151.5, 3261]","[1119, 3283.0]","[1184, 3283.0]","[825, 825]","[813, 813]","[757, 757]","[811, 811]"
813,"[1189, 3261]","[1271, 3315]",813,"[1230.0, 3315]","[1230.0, 3261]","[1189, 3288.0]","[1271, 3288.0]","[827, 827]","[814, 814]","[758, 758]","[825, 825]"
814,"[1269, 3257]","[1455, 3319]",814,"[1362.0, 3319]","[1362.0, 3257]","[1269, 3288.0]","[1455, 3288.0]","[828, 828]","[816, 816]","[759, 759]","[813, 813]"
815,"[1457, 3268]","[1496, 3305]",815,"[1476.5, 3305]","[1476.5, 3268]","[1457, 3286.5]","[1496, 3286.5]","[829, 829]","[816, 816]","[760, 760]","[814, 814]"
816,"[1496, 3261]","[1561, 3305]",816,"[1528.5, 3305]","[1528.5, 3261]","[1496, 3283.0]","[1561, 3283.0]","[829, 829]","[-1, 0]","[-1, 0]","[815, 815]"
817,"[53, 3237]","[261, 3384]",817,"[157.0, 3384]","[157.0, 3237]","[53, 3310.5]","[261, 3310.5]","[196, 196]","[818, 818]","[781, 781]","[-1, 0]"
818,"[244, 3309]","[394, 3360]",818,"[319.0, 3360]","[319.0, 3309]","[244, 3334.5]","[394, 3334.5]","[198, 198]","[819, 819]","[803, 803]","[817, 817]"
819,"[396, 3298]","[442, 3360]",819,"[419.0, 3360]","[419.0, 3298]","[396, 3329.0]","[442, 3329.0]","[199, 199]","[820, 820]","[804, 804]","[818, 818]"
820,"[447, 3305]","[655, 3367]",820,"[551.0, 3367]","[551.0, 3305]","[447, 3336.0]","[655, 3336.0]","[200, 200]","[821, 821]","[805, 805]","[819, 819]"
821,"[655, 3298]","[708, 3363]",821,"[681.5, 3363]","[681.5, 3298]","[655, 3330.5]","[708, 3330.5]","[201, 201]","[822, 822]","[807, 807]","[820, 820]"
822,"[708, 3312]","[798, 3367]",822,"[753.0, 3367]","[753.0, 3312]","[708, 3339.5]","[798, 3339.5]","[202, 202]","[-1, 0]","[808, 808]","[821, 821]"
823,"[870, 3309]","[974, 3363]",823,"[922.0, 3363]","[922.0, 3309]","[870, 3336.0]","[974, 3336.0]","[762, 762]","[824, 824]","[809, 809]","[-1, 0]"
824,"[955, 3305]","[1054, 3370]",824,"[1004.5, 3370]","[1004.5, 3305]","[955, 3337.5]","[1054, 3337.5]","[762, 762]","[825, 825]","[810, 810]","[823, 823]"
825,"[1059, 3319]","[1189, 3360]",825,"[1124.0, 3360]","[1124.0, 3319]","[1059, 3339.5]","[1189, 3339.5]","[763, 763]","[826, 826]","[812, 812]","[824, 824]"
826,"[1194, 3312]","[1245, 3356]",826,"[1219.5, 3356]","[1219.5, 3312]","[1194, 3334.0]","[1245, 3334.0]","[764, 764]","[827, 827]","[813, 813]","[825, 825]"
827,"[1247, 3312]","[1312, 3356]",827,"[1279.5, 3356]","[1279.5, 3312]","[1247, 3334.0]","[1312, 3334.0]","[-1, 0]","[828, 828]","[813, 813]","[826, 826]"
828,"[1317, 3312]","[1438, 3367]",828,"[1377.5, 3367]","[1377.5, 3312]","[1317, 3339.5]","[1438, 3339.5]","[-1, 0]","[829, 829]","[814, 814]","[827, 827]"
829,"[1441, 3309]","[1593, 3370]",829,"[1517.0, 3370]","[1517.0, 3309]","[1441, 3339.5]","[1593, 3339.5]","[-1, 0]","[-1, 0]","[816, 816]","[828, 828]"
830,"[1670, 3312]","[1740, 3360]",830,"[1705.0, 3360]","[1705.0, 3312]","[1670, 3336.0]","[1740, 3336.0]","[615, 615]","[831, 831]","[-1, 0]","[-1, 0]"
831,"[1745, 3315]","[1832, 3356]",831,"[1788.5, 3356]","[1788.5, 3315]","[1745, 3335.5]","[1832, 3335.5]","[615, 615]","[832, 832]","[608, 608]","[830, 830]"
832,"[1842, 3319]","[1980, 3360]",832,"[1911.0, 3360]","[1911.0, 3319]","[1842, 3339.5]","[1980, 3339.5]","[616, 616]","[-1, 0]","[-1, 0]","[831, 831]"
833,"[2074, 3319]","[2125, 3350]",833,"[2099.5, 3350]","[2099.5, 3319]","[2074, 3334.5]","[2125, 3334.5]","[617, 617]","[834, 834]","[611, 611]","[-1, 0]"
834,"[2141, 3312]","[2253, 3353]",834,"[2197.0, 3353]","[2197.0, 3312]","[2141, 3332.5]","[2253, 3332.5]","[-1, 0]","[835, 835]","[612, 612]","[833, 833]"
835,"[2241, 3315]","[2337, 3353]",835,"[2289.0, 3353]","[2289.0, 3315]","[2241, 3334.0]","[2337, 3334.0]","[-1, 0]","[836, 836]","[613, 613]","[834, 834]"
836,"[2352, 3315]","[2395, 3356]",836,"[2373.5, 3356]","[2373.5, 3315]","[2352, 3335.5]","[2395, 3335.5]","[-1, 0]","[-1, 0]","[614, 614]","[835, 835]"
837,"[63, 3425]","[114, 3490]",837,"[88.5, 3490]","[88.5, 3425]","[63, 3457.5]","[114, 3457.5]","[-1, 0]","[-1, 0]","[195, 195]","[-1, 0]"
